drug_name,category,manufacturer,region,year,month,units_sold,price_per_unit,revenue,lifecycle,date
Lisinopril,Cardiovascular,Merck,Latin America,2023,3,2599,8.25,21441.75,Maturity,2023-03-01
Lisinopril,Cardiovascular,Merck,Latin America,2023,4,2612,8.25,21549.0,Maturity,2023-04-01
Lisinopril,Cardiovascular,Merck,Latin America,2023,5,2791,8.25,23025.75,Maturity,2023-05-01
Lisinopril,Cardiovascular,Merck,Latin America,2023,6,3003,8.25,24774.75,Maturity,2023-06-01
Lisinopril,Cardiovascular,Merck,Latin America,2023,7,2717,8.25,22415.25,Maturity,2023-07-01
Lisinopril,Cardiovascular,Merck,Latin America,2023,8,2499,8.25,20616.75,Maturity,2023-08-01
Lisinopril,Cardiovascular,Merck,Latin America,2023,9,2495,8.25,20583.75,Maturity,2023-09-01
Lisinopril,Cardiovascular,Merck,Latin America,2023,10,2403,8.25,19824.75,Maturity,2023-10-01
Lisinopril,Cardiovascular,Merck,Latin America,2023,11,2205,8.25,18191.25,Maturity,2023-11-01
Lisinopril,Cardiovascular,Merck,Latin America,2023,12,2194,8.25,18100.5,Maturity,2023-12-01
Lisinopril,Cardiovascular,Merck,Latin America,2024,1,2661,8.69,23124.09,Maturity,2024-01-01
Lisinopril,Cardiovascular,Merck,Latin America,2024,2,2340,8.69,20334.6,Maturity,2024-02-01
Lisinopril,Cardiovascular,Merck,Latin America,2024,3,2524,8.69,21933.56,Maturity,2024-03-01
Lisinopril,Cardiovascular,Merck,Latin America,2024,4,2946,8.69,25600.74,Maturity,2024-04-01
Lisinopril,Cardiovascular,Merck,Latin America,2024,5,2651,8.69,23037.19,Maturity,2024-05-01
Lisinopril,Cardiovascular,Merck,Latin America,2024,6,2812,8.69,24436.28,Maturity,2024-06-01
Lisinopril,Cardiovascular,Merck,Latin America,2024,7,2804,8.69,24366.76,Maturity,2024-07-01
Lisinopril,Cardiovascular,Merck,Latin America,2024,8,2615,8.69,22724.35,Maturity,2024-08-01
Lisinopril,Cardiovascular,Merck,Latin America,2024,9,2761,8.69,23993.09,Maturity,2024-09-01
Lisinopril,Cardiovascular,Merck,Latin America,2024,10,2722,8.69,23654.18,Maturity,2024-10-01
Lisinopril,Cardiovascular,Merck,Latin America,2024,11,2650,8.69,23028.5,Maturity,2024-11-01
Lisinopril,Cardiovascular,Merck,Latin America,2024,12,2359,8.69,20499.71,Maturity,2024-12-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2020,1,1701,8.75,14883.75,Maturity,2020-01-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2020,2,1751,8.75,15321.25,Maturity,2020-02-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2020,3,1705,8.75,14918.75,Maturity,2020-03-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2020,4,1787,8.75,15636.25,Maturity,2020-04-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2020,5,2029,8.75,17753.75,Maturity,2020-05-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2020,6,1930,8.75,16887.5,Maturity,2020-06-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2020,7,1962,8.75,17167.5,Maturity,2020-07-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2020,8,1940,8.75,16975.0,Maturity,2020-08-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2020,9,1826,8.75,15977.5,Maturity,2020-09-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2020,10,1553,8.75,13588.75,Maturity,2020-10-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2020,11,1627,8.75,14236.25,Maturity,2020-11-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2020,12,1462,8.75,12792.5,Maturity,2020-12-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2021,1,1473,8.97,13212.81,Maturity,2021-01-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2021,2,1546,8.97,13867.62,Maturity,2021-02-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2021,3,1788,8.97,16038.36,Maturity,2021-03-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2021,4,1722,8.97,15446.34,Maturity,2021-04-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2021,5,1893,8.97,16980.21,Maturity,2021-05-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2021,6,1920,8.97,17222.4,Maturity,2021-06-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2021,7,1998,8.97,17922.06,Maturity,2021-07-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2021,8,1636,8.97,14674.92,Maturity,2021-08-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2021,9,1870,8.97,16773.9,Maturity,2021-09-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2021,10,1716,8.97,15392.52,Maturity,2021-10-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2021,11,1516,8.97,13598.52,Maturity,2021-11-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2021,12,1694,8.97,15195.18,Maturity,2021-12-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2022,1,1776,9.45,16783.2,Maturity,2022-01-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2022,2,1621,9.45,15318.45,Maturity,2022-02-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2022,3,1815,9.45,17151.75,Maturity,2022-03-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2022,4,1867,9.45,17643.15,Maturity,2022-04-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2022,5,1860,9.45,17577.0,Maturity,2022-05-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2022,6,1986,9.45,18767.7,Maturity,2022-06-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2022,7,1985,9.45,18758.25,Maturity,2022-07-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2022,8,1872,9.45,17690.4,Maturity,2022-08-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2022,9,1868,9.45,17652.6,Maturity,2022-09-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2022,10,1870,9.45,17671.5,Maturity,2022-10-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2022,11,1626,9.45,15365.7,Maturity,2022-11-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2022,12,1639,9.45,15488.55,Maturity,2022-12-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2023,1,1763,8.25,14544.75,Maturity,2023-01-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2023,2,1697,8.25,14000.25,Maturity,2023-02-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2023,3,1993,8.25,16442.25,Maturity,2023-03-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2023,4,1802,8.25,14866.5,Maturity,2023-04-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2023,5,1797,8.25,14825.25,Maturity,2023-05-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2023,6,2073,8.25,17102.25,Maturity,2023-06-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2023,7,2102,8.25,17341.5,Maturity,2023-07-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2023,8,1816,8.25,14982.0,Maturity,2023-08-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2023,9,1718,8.25,14173.5,Maturity,2023-09-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2023,10,1643,8.25,13554.75,Maturity,2023-10-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2023,11,1708,8.25,14091.0,Maturity,2023-11-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2023,12,1670,8.25,13777.5,Maturity,2023-12-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2024,1,1772,8.69,15398.68,Maturity,2024-01-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2024,2,1725,8.69,14990.25,Maturity,2024-02-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2024,3,1796,8.69,15607.24,Maturity,2024-03-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2024,4,1835,8.69,15946.15,Maturity,2024-04-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2024,5,2201,8.69,19126.69,Maturity,2024-05-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2024,6,2202,8.69,19135.38,Maturity,2024-06-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2024,7,2136,8.69,18561.84,Maturity,2024-07-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2024,8,1975,8.69,17162.75,Maturity,2024-08-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2024,9,1889,8.69,16415.41,Maturity,2024-09-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2024,10,1827,8.69,15876.63,Maturity,2024-10-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2024,11,1774,8.69,15416.06,Maturity,2024-11-01
Lisinopril,Cardiovascular,Merck,Middle East & Africa,2024,12,1718,8.69,14929.42,Maturity,2024-12-01
Lisinopril,Cardiovascular,Merck,North America,2020,1,13745,8.75,120268.75,Maturity,2020-01-01
Lisinopril,Cardiovascular,Merck,North America,2020,2,13638,8.75,119332.5,Maturity,2020-02-01
Lisinopril,Cardiovascular,Merck,North America,2020,3,13852,8.75,121205.0,Maturity,2020-03-01
Lisinopril,Cardiovascular,Merck,North America,2020,4,16252,8.75,142205.0,Maturity,2020-04-01
Lisinopril,Cardiovascular,Merck,North America,2020,5,14542,8.75,127242.5,Maturity,2020-05-01
Lisinopril,Cardiovascular,Merck,North America,2020,6,14365,8.75,125693.75,Maturity,2020-06-01
Lisinopril,Cardiovascular,Merck,North America,2020,7,15020,8.75,131425.0,Maturity,2020-07-01
Lisinopril,Cardiovascular,Merck,North America,2020,8,15743,8.75,137751.25,Maturity,2020-08-01
Lisinopril,Cardiovascular,Merck,North America,2020,9,15398,8.75,134732.5,Maturity,2020-09-01
Lisinopril,Cardiovascular,Merck,North America,2020,10,15315,8.75,134006.25,Maturity,2020-10-01
Lisinopril,Cardiovascular,Merck,North America,2020,11,12951,8.75,113321.25,Maturity,2020-11-01
Lisinopril,Cardiovascular,Merck,North America,2020,12,13099,8.75,114616.25,Maturity,2020-12-01
Lisinopril,Cardiovascular,Merck,North America,2021,1,14899,8.97,133644.03,Maturity,2021-01-01
Lisinopril,Cardiovascular,Merck,North America,2021,2,14121,8.97,126665.37,Maturity,2021-02-01
Lisinopril,Cardiovascular,Merck,North America,2021,3,14475,8.97,129840.75,Maturity,2021-03-01
Lisinopril,Cardiovascular,Merck,North America,2021,4,13842,8.97,124162.74,Maturity,2021-04-01
Lisinopril,Cardiovascular,Merck,North America,2021,5,17131,8.97,153665.07,Maturity,2021-05-01
Lisinopril,Cardiovascular,Merck,North America,2021,6,14588,8.97,130854.36,Maturity,2021-06-01
Lisinopril,Cardiovascular,Merck,North America,2021,7,14249,8.97,127813.53,Maturity,2021-07-01
Lisinopril,Cardiovascular,Merck,North America,2021,8,14484,8.97,129921.48,Maturity,2021-08-01
Lisinopril,Cardiovascular,Merck,North America,2021,9,13397,8.97,120171.09,Maturity,2021-09-01
Lisinopril,Cardiovascular,Merck,North America,2021,10,13959,8.97,125212.23,Maturity,2021-10-01
Lisinopril,Cardiovascular,Merck,North America,2021,11,13699,8.97,122880.03,Maturity,2021-11-01
Lisinopril,Cardiovascular,Merck,North America,2021,12,12992,8.97,116538.24,Maturity,2021-12-01
Lisinopril,Cardiovascular,Merck,North America,2022,1,13205,9.45,124787.25,Maturity,2022-01-01
Lisinopril,Cardiovascular,Merck,North America,2022,2,15525,9.45,146711.25,Maturity,2022-02-01
Lisinopril,Cardiovascular,Merck,North America,2022,3,14786,9.45,139727.7,Maturity,2022-03-01
Lisinopril,Cardiovascular,Merck,North America,2022,4,15840,9.45,149688.0,Maturity,2022-04-01
Lisinopril,Cardiovascular,Merck,North America,2022,5,17502,9.45,165393.9,Maturity,2022-05-01
Lisinopril,Cardiovascular,Merck,North America,2022,6,15669,9.45,148072.05,Maturity,2022-06-01
Lisinopril,Cardiovascular,Merck,North America,2022,7,16955,9.45,160224.75,Maturity,2022-07-01
Lisinopril,Cardiovascular,Merck,North America,2022,8,14955,9.45,141324.75,Maturity,2022-08-01
Lisinopril,Cardiovascular,Merck,North America,2022,9,15815,9.45,149451.75,Maturity,2022-09-01
Lisinopril,Cardiovascular,Merck,North America,2022,10,14614,9.45,138102.3,Maturity,2022-10-01
Lisinopril,Cardiovascular,Merck,North America,2022,11,13100,9.45,123795.0,Maturity,2022-11-01
Lisinopril,Cardiovascular,Merck,North America,2022,12,13492,9.45,127499.4,Maturity,2022-12-01
Lisinopril,Cardiovascular,Merck,North America,2023,1,15132,8.25,124839.0,Maturity,2023-01-01
Lisinopril,Cardiovascular,Merck,North America,2023,2,14795,8.25,122058.75,Maturity,2023-02-01
Lisinopril,Cardiovascular,Merck,North America,2023,3,15067,8.25,124302.75,Maturity,2023-03-01
Lisinopril,Cardiovascular,Merck,North America,2023,4,14668,8.25,121011.0,Maturity,2023-04-01
Lisinopril,Cardiovascular,Merck,North America,2023,5,17692,8.25,145959.0,Maturity,2023-05-01
Lisinopril,Cardiovascular,Merck,North America,2023,6,16229,8.25,133889.25,Maturity,2023-06-01
Lisinopril,Cardiovascular,Merck,North America,2023,7,17012,8.25,140349.0,Maturity,2023-07-01
Lisinopril,Cardiovascular,Merck,North America,2023,8,14844,8.25,122463.0,Maturity,2023-08-01
Lisinopril,Cardiovascular,Merck,North America,2023,9,16767,8.25,138327.75,Maturity,2023-09-01
Lisinopril,Cardiovascular,Merck,North America,2023,10,13788,8.25,113751.0,Maturity,2023-10-01
Lisinopril,Cardiovascular,Merck,North America,2023,11,13428,8.25,110781.0,Maturity,2023-11-01
Lisinopril,Cardiovascular,Merck,North America,2023,12,15135,8.25,124863.75,Maturity,2023-12-01
Lisinopril,Cardiovascular,Merck,North America,2024,1,13451,8.69,116889.19,Maturity,2024-01-01
Lisinopril,Cardiovascular,Merck,North America,2024,2,15206,8.69,132140.14,Maturity,2024-02-01
Lisinopril,Cardiovascular,Merck,North America,2024,3,17359,8.69,150849.71,Maturity,2024-03-01
Lisinopril,Cardiovascular,Merck,North America,2024,4,17039,8.69,148068.91,Maturity,2024-04-01
Lisinopril,Cardiovascular,Merck,North America,2024,5,16984,8.69,147590.96,Maturity,2024-05-01
Lisinopril,Cardiovascular,Merck,North America,2024,6,15833,8.69,137588.77,Maturity,2024-06-01
Lisinopril,Cardiovascular,Merck,North America,2024,7,16158,8.69,140413.02,Maturity,2024-07-01
Lisinopril,Cardiovascular,Merck,North America,2024,8,15856,8.69,137788.64,Maturity,2024-08-01
Lisinopril,Cardiovascular,Merck,North America,2024,9,16740,8.69,145470.6,Maturity,2024-09-01
Lisinopril,Cardiovascular,Merck,North America,2024,10,16412,8.69,142620.28,Maturity,2024-10-01
Lisinopril,Cardiovascular,Merck,North America,2024,11,15985,8.69,138909.65,Maturity,2024-11-01
Lisinopril,Cardiovascular,Merck,North America,2024,12,16044,8.69,139422.36,Maturity,2024-12-01
Metformin,Diabetes,Teva,Asia Pacific,2020,1,2011,4.2,8446.2,Maturity,2020-01-01
Metformin,Diabetes,Teva,Asia Pacific,2020,2,2074,4.2,8710.8,Maturity,2020-02-01
Metformin,Diabetes,Teva,Asia Pacific,2020,3,2146,4.2,9013.2,Maturity,2020-03-01
Metformin,Diabetes,Teva,Asia Pacific,2020,4,2509,4.2,10537.8,Maturity,2020-04-01
Metformin,Diabetes,Teva,Asia Pacific,2020,5,2460,4.2,10332.0,Maturity,2020-05-01
Metformin,Diabetes,Teva,Asia Pacific,2020,6,2665,4.2,11193.0,Maturity,2020-06-01
Metformin,Diabetes,Teva,Asia Pacific,2020,7,2587,4.2,10865.4,Maturity,2020-07-01
Metformin,Diabetes,Teva,Asia Pacific,2020,8,2352,4.2,9878.4,Maturity,2020-08-01
Metformin,Diabetes,Teva,Asia Pacific,2020,9,2525,4.2,10605.0,Maturity,2020-09-01
Metformin,Diabetes,Teva,Asia Pacific,2020,10,2363,4.2,9924.6,Maturity,2020-10-01
Metformin,Diabetes,Teva,Asia Pacific,2020,11,2077,4.2,8723.4,Maturity,2020-11-01
Metformin,Diabetes,Teva,Asia Pacific,2020,12,2093,4.2,8790.6,Maturity,2020-12-01
Metformin,Diabetes,Teva,Asia Pacific,2021,1,2001,4.2,8404.2,Maturity,2021-01-01
Metformin,Diabetes,Teva,Asia Pacific,2021,2,2085,4.2,8757.0,Maturity,2021-02-01
Metformin,Diabetes,Teva,Asia Pacific,2021,3,2436,4.2,10231.2,Maturity,2021-03-01
Metformin,Diabetes,Teva,Asia Pacific,2021,4,2631,4.2,11050.2,Maturity,2021-04-01
Metformin,Diabetes,Teva,Asia Pacific,2021,5,2417,4.2,10151.4,Maturity,2021-05-01
Metformin,Diabetes,Teva,Asia Pacific,2021,6,2756,4.2,11575.2,Maturity,2021-06-01
Metformin,Diabetes,Teva,Asia Pacific,2021,7,2325,4.2,9765.0,Maturity,2021-07-01
Metformin,Diabetes,Teva,Asia Pacific,2021,8,2630,4.2,11046.0,Maturity,2021-08-01
Metformin,Diabetes,Teva,Asia Pacific,2021,9,2590,4.2,10878.0,Maturity,2021-09-01
Metformin,Diabetes,Teva,Asia Pacific,2021,10,2415,4.2,10143.0,Maturity,2021-10-01
Metformin,Diabetes,Teva,Asia Pacific,2021,11,2308,4.2,9693.6,Maturity,2021-11-01
Metformin,Diabetes,Teva,Asia Pacific,2021,12,2343,4.2,9840.6,Maturity,2021-12-01
Metformin,Diabetes,Teva,Asia Pacific,2022,1,2195,4.49,9855.55,Maturity,2022-01-01
Metformin,Diabetes,Teva,Asia Pacific,2022,2,2132,4.49,9572.68,Maturity,2022-02-01
Metformin,Diabetes,Teva,Asia Pacific,2022,3,2408,4.49,10811.92,Maturity,2022-03-01
Metformin,Diabetes,Teva,Asia Pacific,2022,4,2533,4.49,11373.17,Maturity,2022-04-01
Metformin,Diabetes,Teva,Asia Pacific,2022,5,2474,4.49,11108.26,Maturity,2022-05-01
Metformin,Diabetes,Teva,Asia Pacific,2022,6,2682,4.49,12042.18,Maturity,2022-06-01
Metformin,Diabetes,Teva,Asia Pacific,2022,7,2652,4.49,11907.48,Maturity,2022-07-01
Metformin,Diabetes,Teva,Asia Pacific,2022,8,2649,4.49,11894.01,Maturity,2022-08-01
Metformin,Diabetes,Teva,Asia Pacific,2022,9,2520,4.49,11314.8,Maturity,2022-09-01
Metformin,Diabetes,Teva,Asia Pacific,2022,10,2421,4.49,10870.29,Maturity,2022-10-01
Metformin,Diabetes,Teva,Asia Pacific,2022,11,2194,4.49,9851.06,Maturity,2022-11-01
Metformin,Diabetes,Teva,Asia Pacific,2022,12,2381,4.49,10690.69,Maturity,2022-12-01
Metformin,Diabetes,Teva,Asia Pacific,2023,1,2190,4.68,10249.2,Maturity,2023-01-01
Metformin,Diabetes,Teva,Asia Pacific,2023,2,2408,4.68,11269.44,Maturity,2023-02-01
Metformin,Diabetes,Teva,Asia Pacific,2023,3,2480,4.68,11606.4,Maturity,2023-03-01
Metformin,Diabetes,Teva,Asia Pacific,2023,4,2414,4.68,11297.52,Maturity,2023-04-01
Metformin,Diabetes,Teva,Asia Pacific,2023,5,2849,4.68,13333.32,Maturity,2023-05-01
Metformin,Diabetes,Teva,Asia Pacific,2023,6,2701,4.68,12640.68,Maturity,2023-06-01
Metformin,Diabetes,Teva,Asia Pacific,2023,7,2694,4.68,12607.92,Maturity,2023-07-01
Metformin,Diabetes,Teva,Asia Pacific,2023,8,2452,4.68,11475.36,Maturity,2023-08-01
Metformin,Diabetes,Teva,Asia Pacific,2023,9,2373,4.68,11105.64,Maturity,2023-09-01
Metformin,Diabetes,Teva,Asia Pacific,2023,10,2631,4.68,12313.08,Maturity,2023-10-01
Metformin,Diabetes,Teva,Asia Pacific,2023,11,2144,4.68,10033.92,Maturity,2023-11-01
Metformin,Diabetes,Teva,Asia Pacific,2023,12,2207,4.68,10328.76,Maturity,2023-12-01
Metformin,Diabetes,Teva,Asia Pacific,2024,1,2566,4.45,11418.7,Maturity,2024-01-01
Metformin,Diabetes,Teva,Asia Pacific,2024,2,2689,4.45,11966.05,Maturity,2024-02-01
Metformin,Diabetes,Teva,Asia Pacific,2024,3,2408,4.45,10715.6,Maturity,2024-03-01
Metformin,Diabetes,Teva,Asia Pacific,2024,4,2840,4.45,12638.0,Maturity,2024-04-01
Metformin,Diabetes,Teva,Asia Pacific,2024,5,2757,4.45,12268.65,Maturity,2024-05-01
Metformin,Diabetes,Teva,Asia Pacific,2024,6,2848,4.45,12673.6,Maturity,2024-06-01
Metformin,Diabetes,Teva,Asia Pacific,2024,7,2876,4.45,12798.2,Maturity,2024-07-01
Metformin,Diabetes,Teva,Asia Pacific,2024,8,2969,4.45,13212.05,Maturity,2024-08-01
Metformin,Diabetes,Teva,Asia Pacific,2024,9,2862,4.45,12735.9,Maturity,2024-09-01
Metformin,Diabetes,Teva,Asia Pacific,2024,10,2399,4.45,10675.55,Maturity,2024-10-01
Metformin,Diabetes,Teva,Asia Pacific,2024,11,2542,4.45,11311.9,Maturity,2024-11-01
Metformin,Diabetes,Teva,Asia Pacific,2024,12,2521,4.45,11218.45,Maturity,2024-12-01
Metformin,Diabetes,Teva,Europe,2020,1,3112,4.2,13070.4,Maturity,2020-01-01
Metformin,Diabetes,Teva,Europe,2020,2,3575,4.2,15015.0,Maturity,2020-02-01
Metformin,Diabetes,Teva,Europe,2020,3,3400,4.2,14280.0,Maturity,2020-03-01
Metformin,Diabetes,Teva,Europe,2020,4,3834,4.2,16102.8,Maturity,2020-04-01
Metformin,Diabetes,Teva,Europe,2020,5,3947,4.2,16577.4,Maturity,2020-05-01
Metformin,Diabetes,Teva,Europe,2020,6,3903,4.2,16392.6,Maturity,2020-06-01
Metformin,Diabetes,Teva,Europe,2020,7,3909,4.2,16417.8,Maturity,2020-07-01
Metformin,Diabetes,Teva,Europe,2020,8,3984,4.2,16732.8,Maturity,2020-08-01
Metformin,Diabetes,Teva,Europe,2020,9,3857,4.2,16199.4,Maturity,2020-09-01
Metformin,Diabetes,Teva,Europe,2020,10,3488,4.2,14649.6,Maturity,2020-10-01
Metformin,Diabetes,Teva,Europe,2020,11,3454,4.2,14506.8,Maturity,2020-11-01
Metformin,Diabetes,Teva,Europe,2020,12,3637,4.2,15275.4,Maturity,2020-12-01
Metformin,Diabetes,Teva,Europe,2021,1,3568,4.2,14985.6,Maturity,2021-01-01
Metformin,Diabetes,Teva,Europe,2021,2,3670,4.2,15414.0,Maturity,2021-02-01
Metformin,Diabetes,Teva,Europe,2021,3,3407,4.2,14309.4,Maturity,2021-03-01
Metformin,Diabetes,Teva,Europe,2021,4,4166,4.2,17497.2,Maturity,2021-04-01
Metformin,Diabetes,Teva,Europe,2021,5,3594,4.2,15094.8,Maturity,2021-05-01
Metformin,Diabetes,Teva,Europe,2021,6,3800,4.2,15960.0,Maturity,2021-06-01
Metformin,Diabetes,Teva,Europe,2021,7,3685,4.2,15477.0,Maturity,2021-07-01
Metformin,Diabetes,Teva,Europe,2021,8,4073,4.2,17106.6,Maturity,2021-08-01
Metformin,Diabetes,Teva,Europe,2021,9,3487,4.2,14645.4,Maturity,2021-09-01
Metformin,Diabetes,Teva,Europe,2021,10,3855,4.2,16191.0,Maturity,2021-10-01
Metformin,Diabetes,Teva,Europe,2021,11,3562,4.2,14960.4,Maturity,2021-11-01
Metformin,Diabetes,Teva,Europe,2021,12,3097,4.2,13007.4,Maturity,2021-12-01
Metformin,Diabetes,Teva,Europe,2022,1,3526,4.49,15831.74,Maturity,2022-01-01
Metformin,Diabetes,Teva,Europe,2022,2,3377,4.49,15162.73,Maturity,2022-02-01
Metformin,Diabetes,Teva,Europe,2022,3,3529,4.49,15845.21,Maturity,2022-03-01
Metformin,Diabetes,Teva,Europe,2022,4,3784,4.49,16990.16,Maturity,2022-04-01
Metformin,Diabetes,Teva,Europe,2022,5,3913,4.49,17569.37,Maturity,2022-05-01
Metformin,Diabetes,Teva,Europe,2022,6,4053,4.49,18197.97,Maturity,2022-06-01
Metformin,Diabetes,Teva,Europe,2022,7,4162,4.49,18687.38,Maturity,2022-07-01
Metformin,Diabetes,Teva,Europe,2022,8,4067,4.49,18260.83,Maturity,2022-08-01
Metformin,Diabetes,Teva,Europe,2022,9,3741,4.49,16797.09,Maturity,2022-09-01
Metformin,Diabetes,Teva,Europe,2022,10,3589,4.49,16114.61,Maturity,2022-10-01
Metformin,Diabetes,Teva,Europe,2022,11,3344,4.49,15014.56,Maturity,2022-11-01
Metformin,Diabetes,Teva,Europe,2022,12,3565,4.49,16006.85,Maturity,2022-12-01
Metformin,Diabetes,Teva,Europe,2023,1,3587,4.68,16787.16,Maturity,2023-01-01
Metformin,Diabetes,Teva,Europe,2023,2,3892,4.68,18214.56,Maturity,2023-02-01
Metformin,Diabetes,Teva,Europe,2023,3,3557,4.68,16646.76,Maturity,2023-03-01
Metformin,Diabetes,Teva,Europe,2023,4,3862,4.68,18074.16,Maturity,2023-04-01
Metformin,Diabetes,Teva,Europe,2023,5,4237,4.68,19829.16,Maturity,2023-05-01
Metformin,Diabetes,Teva,Europe,2023,6,3972,4.68,18588.96,Maturity,2023-06-01
Metformin,Diabetes,Teva,Europe,2023,7,3934,4.68,18411.12,Maturity,2023-07-01
Metformin,Diabetes,Teva,Europe,2023,8,4377,4.68,20484.36,Maturity,2023-08-01
Metformin,Diabetes,Teva,Europe,2023,9,4329,4.68,20259.72,Maturity,2023-09-01
Metformin,Diabetes,Teva,Europe,2023,10,3828,4.68,17915.04,Maturity,2023-10-01
Metformin,Diabetes,Teva,Europe,2023,11,3919,4.68,18340.92,Maturity,2023-11-01
Metformin,Diabetes,Teva,Europe,2023,12,3983,4.68,18640.44,Maturity,2023-12-01
Metformin,Diabetes,Teva,Europe,2024,1,3853,4.45,17145.85,Maturity,2024-01-01
Metformin,Diabetes,Teva,Europe,2024,2,3513,4.45,15632.85,Maturity,2024-02-01
Metformin,Diabetes,Teva,Europe,2024,3,3879,4.45,17261.55,Maturity,2024-03-01
Metformin,Diabetes,Teva,Europe,2024,4,4393,4.45,19548.85,Maturity,2024-04-01
Metformin,Diabetes,Teva,Europe,2024,5,4457,4.45,19833.65,Maturity,2024-05-01
Metformin,Diabetes,Teva,Europe,2024,6,4807,4.45,21391.15,Maturity,2024-06-01
Metformin,Diabetes,Teva,Europe,2024,7,4445,4.45,19780.25,Maturity,2024-07-01
Metformin,Diabetes,Teva,Europe,2024,8,4203,4.45,18703.35,Maturity,2024-08-01
Metformin,Diabetes,Teva,Europe,2024,9,4272,4.45,19010.4,Maturity,2024-09-01
Metformin,Diabetes,Teva,Europe,2024,10,4212,4.45,18743.4,Maturity,2024-10-01
Metformin,Diabetes,Teva,Europe,2024,11,3945,4.45,17555.25,Maturity,2024-11-01
Metformin,Diabetes,Teva,Europe,2024,12,4081,4.45,18160.45,Maturity,2024-12-01
Metformin,Diabetes,Teva,Latin America,2020,1,815,4.2,3423.0,Maturity,2020-01-01
Metformin,Diabetes,Teva,Latin America,2020,2,813,4.2,3414.6,Maturity,2020-02-01
Metformin,Diabetes,Teva,Latin America,2020,3,845,4.2,3549.0,Maturity,2020-03-01
Metformin,Diabetes,Teva,Latin America,2020,4,1028,4.2,4317.6,Maturity,2020-04-01
Metformin,Diabetes,Teva,Latin America,2020,5,960,4.2,4032.0,Maturity,2020-05-01
Metformin,Diabetes,Teva,Latin America,2020,6,959,4.2,4027.8,Maturity,2020-06-01
